hour_of_day,minute_of_hour,minutes_to_kickoff,is_peak,queue_length,processing_time,capacity_utilization,wait_time,gate_G1,gate_G2,gate_G3
17,56,3.0,0,514,3.97,0.64,6.92,False,True,False
17,29,30.0,1,791,5.73,0.99,14.53,False,True,False
18,17,-17.0,0,77,3.14,0.08,0.74,False,False,True
14,39,201.0,0,0,3.28,0.0,0.0,False,False,True
17,25,34.2,1,923,6.01,1.0,19.74,False,True,False
18,1,-1.6,0,77,3.88,0.1,0.77,False,True,False
17,52,7.4,0,20,8.68,0.1,1.34,True,False,False
18,59,-59.3,0,1,4.08,0.0,0.01,False,True,False
16,15,104.7,0,275,4.45,0.28,4.39,False,False,True
14,42,197.2,0,0,4.19,0.0,0.0,False,True,False
18,24,-24.9,0,39,4.32,0.05,0.43,False,True,False
15,44,135.7,0,71,3.61,0.07,0.76,False,False,True
15,41,138.5,0,62,3.3,0.06,0.6,False,False,True
14,9,230.5,0,0,4.28,0.0,0.0,False,False,True
15,50,129.2,0,100,3.72,0.1,1.02,False,False,True
15,31,148.1,0,30,4.04,0.04,0.33,False,True,False
16,4,115.6,0,168,4.02,0.21,1.86,False,True,False
15,23,157.0,0,20,3.78,0.02,0.22,False,False,True
15,47,132.4,0,70,4.66,0.09,0.98,False,True,False
14,28,211.2,0,0,7.32,0.0,0.0,True,False,False
18,10,-10.9,0,99,4.4,0.1,1.11,False,False,True
17,51,8.0,0,604,4.04,0.76,7.71,False,True,False
17,51,8.3,0,575,4.76,0.72,9.4,False,True,False
16,59,60.2,1,998,5.22,1.0,18.03,False,False,True
17,2,57.6,1,1095,5.62,1.0,19.2,False,False,True
17,7,52.3,1,916,4.3,0.92,13.81,False,False,True
15,29,150.6,0,23,4.56,0.03,0.26,False,True,False
15,29,150.2,0,25,3.04,0.03,0.23,False,False,True
17,56,3.8,0,504,4.16,0.63,6.71,False,True,False
15,28,151.2,0,32,2.98,0.03,0.25,False,False,True
14,44,195.3,0,0,3.38,0.0,0.0,False,False,True
15,15,164.7,0,10,3.24,0.01,0.09,False,False,True
18,46,-46.9,0,5,3.85,0.01,0.06,False,True,False
18,56,-56.8,0,1,3.56,0.0,0.01,False,False,True
15,13,166.6,0,8,3.31,0.01,0.07,False,False,True
16,8,111.8,0,292,3.15,0.29,2.8,False,False,True
18,49,-49.5,0,3,3.81,0.0,0.03,False,True,False
18,59,-59.8,0,0,4.04,0.0,0.0,False,True,False
15,17,162.4,0,11,3.07,0.01,0.09,False,False,True
18,31,-31.8,0,1,8.46,0.01,0.08,True,False,False
15,39,140.5,0,61,4.14,0.06,0.71,False,False,True
16,55,64.1,1,681,4.3,0.85,9.1,False,True,False
15,24,155.8,0,21,3.29,0.02,0.18,False,False,True
18,54,-54.5,0,2,4.29,0.0,0.02,False,True,False
14,19,220.8,0,0,4.99,0.0,0.0,False,True,False
17,57,2.7,0,403,4.38,0.5,5.53,False,True,False
14,34,205.7,0,0,3.68,0.0,0.0,False,True,False
18,20,-20.5,0,59,2.93,0.06,0.45,False,False,True
16,46,73.5,1,673,3.95,0.67,9.32,False,False,True
17,58,1.0,0,565,5.47,0.56,11.06,False,False,True
15,51,128.4,0,112,4.23,0.11,1.43,False,False,True
17,18,42.0,1,1002,4.81,1.0,16.69,False,False,True
14,21,219.0,0,0,4.02,0.0,0.0,False,False,True
14,11,228.4,0,0,3.17,0.0,0.0,False,False,True
16,39,80.6,1,759,4.7,0.76,10.93,False,False,True
15,31,148.6,0,1,9.2,0.01,0.07,True,False,False
18,22,-22.6,0,59,2.77,0.06,0.44,False,False,True
15,3,176.8,0,3,4.53,0.0,0.04,False,True,False
17,26,33.5,1,781,4.73,0.78,12.68,False,False,True
16,59,60.6,1,1007,4.97,1.0,15.75,False,False,True
17,8,51.1,1,901,4.64,1.0,15.13,False,True,False
16,55,64.8,1,1061,5.1,1.0,19.14,False,False,True
16,30,89.6,1,447,4.31,0.56,6.28,False,True,False
15,50,129.8,0,71,4.78,0.09,1.0,False,True,False
16,58,61.0,1,663,5.56,0.83,12.17,False,True,False
18,43,-43.4,0,11,3.95,0.01,0.11,False,False,True
15,23,156.9,0,14,4.27,0.02,0.18,False,True,False
16,39,80.9,1,456,4.26,0.57,6.09,False,True,False
17,58,2.0,0,457,4.33,0.46,6.79,False,False,True
14,21,218.1,0,0,4.74,0.0,0.0,False,True,False
18,0,-0.5,0,66,3.69,0.08,0.64,False,True,False
17,26,33.4,1,1144,5.42,1.0,20.39,False,False,True
15,7,173.0,0,6,3.3,0.01,0.05,False,False,True
16,11,108.2,0,315,3.21,0.32,3.14,False,False,True
16,58,61.3,1,820,5.4,1.0,15.37,False,True,False
17,10,49.3,1,1175,5.33,1.0,19.26,False,False,True
18,19,-19.9,0,68,3.64,0.07,0.75,False,False,True
16,25,95.0,0,518,4.28,0.52,7.74,False,False,True
16,25,94.9,0,448,3.79,0.45,5.81,False,False,True
14,45,194.4,0,0,4.1,0.0,0.0,False,True,False
15,43,136.6,0,69,3.8,0.09,0.77,False,True,False
17,30,29.5,0,881,5.41,1.0,16.24,False,True,False
16,3,116.5,0,9,7.57,0.04,0.58,True,False,False
15,45,134.1,0,54,3.64,0.07,0.51,False,True,False
14,36,203.6,0,0,3.35,0.0,0.0,False,True,False
18,51,-51.7,0,3,2.69,0.0,0.02,False,False,True
17,53,6.5,0,482,4.94,0.6,8.27,False,True,False
17,59,0.7,0,561,3.7,0.56,6.8,False,False,True
15,30,149.3,0,33,3.49,0.03,0.29,False,False,True
15,16,163.7,0,14,3.89,0.01,0.16,False,False,True
17,21,39.0,1,968,5.58,0.97,16.46,False,False,True
15,52,127.9,0,4,7.46,0.02,0.23,True,False,False
15,10,169.4,0,6,4.38,0.01,0.08,False,True,False
18,41,-41.6,0,9,4.44,0.01,0.12,False,True,False
15,12,167.1,0,0,7.47,0.0,0.0,True,False,False
16,32,87.6,1,19,9.31,0.1,1.53,True,False,False
16,38,81.6,1,468,4.6,0.58,7.59,False,True,False
15,9,170.4,0,6,3.74,0.01,0.06,False,True,False
16,6,113.1,0,276,3.52,0.28,3.12,False,False,True
16,39,80.1,1,567,5.42,0.71,11.08,False,True,False
15,3,176.7,0,0,7.72,0.0,0.0,True,False,False
18,22,-22.4,0,56,3.66,0.06,0.54,False,False,True
14,18,221.1,0,0,3.65,0.0,0.0,False,False,True
15,46,133.2,0,93,4.48,0.09,1.26,False,False,True
15,44,135.7,0,3,9.01,0.01,0.23,True,False,False
17,9,50.5,1,992,4.8,0.99,17.05,False,False,True
14,17,222.1,0,0,4.79,0.0,0.0,False,False,True
18,11,-11.3,0,82,3.31,0.08,0.77,False,False,True
17,5,54.4,1,729,6.03,0.91,14.68,False,True,False
14,13,226.4,0,0,3.06,0.0,0.0,False,False,True
17,16,43.1,1,708,5.92,0.89,14.23,False,True,False
15,33,146.9,0,43,2.7,0.04,0.32,False,False,True
17,36,23.5,0,787,4.87,0.79,12.46,False,False,True
18,3,-3.5,0,91,3.86,0.11,0.94,False,True,False
18,25,-25.2,0,29,4.04,0.04,0.3,False,True,False
17,23,36.1,1,1065,4.55,1.0,17.74,False,False,True
14,23,216.6,0,0,3.47,0.0,0.0,False,True,False
16,48,71.2,1,648,5.72,0.81,12.09,False,True,False
18,31,-31.4,0,1,6.65,0.01,0.06,True,False,False
17,29,30.9,1,40,8.23,0.2,2.99,True,False,False
18,16,-16.3,0,61,4.39,0.06,0.67,False,False,True
18,35,-35.3,0,13,4.58,0.02,0.17,False,True,False
14,36,203.7,0,0,4.87,0.0,0.0,False,True,False
16,51,68.3,1,830,5.42,0.83,14.66,False,False,True
16,51,68.3,1,916,4.1,0.92,11.4,False,False,True
17,12,47.4,1,863,5.62,0.86,16.37,False,False,True
15,10,169.5,0,7,3.79,0.01,0.08,False,False,True
16,45,74.2,1,681,5.46,0.68,12.6,False,False,True
16,29,90.9,0,409,3.75,0.51,5.0,False,True,False
16,6,113.0,0,218,3.99,0.22,2.81,False,False,True
14,13,226.4,0,0,3.38,0.0,0.0,False,True,False
16,12,107.2,0,194,4.68,0.24,2.53,False,True,False
17,16,43.5,1,38,7.98,0.19,2.43,True,False,False
18,25,-25.9,0,33,3.68,0.04,0.35,False,True,False
18,11,-11.5,0,60,3.82,0.07,0.65,False,True,False
18,14,-14.1,0,53,3.89,0.07,0.61,False,True,False
15,32,147.4,0,33,3.45,0.03,0.34,False,False,True
14,56,183.0,0,2,3.48,0.0,0.02,False,False,True
17,26,33.3,1,985,5.37,0.98,18.98,False,False,True
14,24,215.6,0,0,3.43,0.0,0.0,False,False,True
16,28,91.5,0,598,3.74,0.6,7.14,False,False,True
18,13,-13.0,0,56,4.35,0.07,0.73,False,True,False
15,11,168.4,0,9,3.66,0.01,0.09,False,False,True
18,8,-8.3,0,77,3.74,0.1,0.83,False,True,False
17,22,37.5,1,798,5.8,1.0,16.58,False,True,False
16,47,72.2,1,763,4.82,0.76,11.37,False,False,True
18,36,-36.1,0,16,2.53,0.02,0.12,False,False,True
17,48,12.0,0,658,4.47,0.82,9.59,False,True,False
17,53,6.3,0,693,4.11,0.69,8.96,False,False,True
15,39,140.2,0,56,4.22,0.06,0.69,False,False,True
14,2,237.2,0,0,3.95,0.0,0.0,False,False,True
14,26,213.5,0,0,3.18,0.0,0.0,False,False,True
15,27,152.8,0,1,7.42,0.01,0.06,True,False,False
18,33,-33.7,0,15,4.18,0.02,0.17,False,True,False
14,51,188.2,0,1,3.02,0.0,0.01,False,True,False
16,17,102.4,0,262,4.35,0.33,3.97,False,True,False
14,35,204.9,0,0,4.08,0.0,0.0,False,False,True
16,10,109.7,0,228,4.22,0.28,3.25,False,True,False
15,47,132.9,0,88,3.35,0.09,0.81,False,False,True
18,50,-50.8,0,3,3.85,0.0,0.03,False,False,True
14,52,187.1,0,1,4.15,0.0,0.01,False,True,False
14,17,222.5,0,0,3.89,0.0,0.0,False,True,False
17,3,56.3,1,42,8.72,0.21,3.14,True,False,False
16,33,86.7,1,486,4.53,0.49,6.92,False,False,True
15,52,127.2,0,84,3.91,0.1,0.87,False,True,False
14,13,226.9,0,0,4.39,0.0,0.0,False,False,True
16,10,109.5,0,233,4.32,0.29,3.25,False,True,False
18,30,-30.8,0,35,4.08,0.04,0.4,False,False,True
14,49,190.7,0,1,4.52,0.0,0.01,False,True,False
18,10,-10.9,0,59,4.2,0.07,0.68,False,True,False
16,54,65.5,1,821,4.69,0.82,12.8,False,False,True
15,49,130.3,0,90,4.35,0.11,1.1,False,True,False
17,23,36.0,1,748,5.33,0.94,13.32,False,True,False
15,48,131.6,0,75,4.18,0.09,0.81,False,True,False
16,0,119.0,0,165,3.94,0.17,1.95,False,False,True
15,50,129.6,0,124,3.7,0.12,1.32,False,False,True
18,9,-9.2,0,76,4.29,0.1,0.83,False,True,False
14,40,199.3,0,0,4.29,0.0,0.0,False,True,False
15,58,121.3,0,147,2.73,0.15,1.2,False,False,True
17,32,27.2,0,721,6.04,0.9,15.46,False,True,False
14,26,213.1,0,0,4.04,0.0,0.0,False,True,False
16,0,119.6,0,152,3.98,0.19,1.72,False,True,False
15,57,122.5,0,103,4.93,0.13,1.44,False,True,False
18,50,-50.9,0,2,2.99,0.0,0.02,False,True,False
15,29,150.6,0,27,3.81,0.03,0.28,False,True,False
18,3,-3.3,0,4,5.72,0.02,0.21,True,False,False
17,3,56.9,1,654,4.66,0.82,9.61,False,True,False
16,27,92.4,0,418,3.82,0.42,5.43,False,False,True
17,50,9.6,0,784,4.62,0.78,11.95,False,False,True
17,19,40.2,1,912,5.61,1.0,18.39,False,True,False
17,57,2.6,0,413,4.96,0.52,6.9,False,True,False
15,36,143.3,0,41,4.0,0.05,0.49,False,True,False
18,27,-27.8,0,27,4.53,0.03,0.34,False,True,False
17,31,28.3,0,973,5.61,0.97,17.12,False,False,True
15,16,163.4,0,8,3.9,0.01,0.09,False,True,False
17,17,42.2,1,41,6.58,0.2,2.12,True,False,False
16,41,78.4,1,544,5.2,0.68,9.71,False,True,False
18,14,-14.3,0,74,4.14,0.09,0.81,False,True,False
17,28,31.5,1,44,8.47,0.22,3.29,True,False,False
14,52,187.1,0,1,3.56,0.0,0.01,False,True,False
15,30,149.4,0,38,3.13,0.04,0.32,False,False,True
14,18,221.4,0,0,3.97,0.0,0.0,False,False,True
17,16,43.5,1,1150,5.65,1.0,21.9,False,False,True
17,17,42.7,1,797,5.4,1.0,13.12,False,True,False
16,2,117.3,0,178,4.16,0.22,2.02,False,True,False
15,4,175.1,0,5,4.3,0.01,0.05,False,False,True
16,32,87.4,1,472,4.25,0.47,6.63,False,False,True
17,40,19.7,0,775,5.53,0.97,14.73,False,True,False
14,12,227.4,0,0,3.49,0.0,0.0,False,False,True
15,42,137.2,0,50,3.44,0.06,0.49,False,True,False
16,16,103.3,0,13,8.94,0.07,0.98,True,False,False
17,41,18.4,0,632,5.76,0.79,11.28,False,True,False
18,39,-39.3,0,0,8.71,0.0,0.0,True,False,False
15,4,175.5,0,4,3.46,0.0,0.04,False,False,True
14,35,204.8,0,0,2.43,0.0,0.0,False,False,True
16,44,75.5,1,569,4.74,0.71,9.66,False,True,False
17,53,6.1,0,491,4.79,0.61,7.29,False,True,False
15,49,130.9,0,64,5.05,0.08,0.92,False,True,False
15,1,178.6,0,3,3.99,0.0,0.03,False,False,True
15,19,160.7,0,17,3.94,0.02,0.19,False,False,True
14,23,217.0,0,0,2.69,0.0,0.0,False,True,False
16,8,111.1,0,255,3.33,0.26,2.86,False,False,True
14,40,199.5,0,0,4.34,0.0,0.0,False,True,False
18,6,-6.3,0,3,9.62,0.01,0.25,True,False,False
18,8,-8.4,0,98,3.64,0.1,0.95,False,False,True
16,52,67.0,1,818,4.97,0.82,13.0,False,False,True
15,0,179.5,0,3,3.45,0.0,0.03,False,False,True
14,30,209.7,0,0,3.15,0.0,0.0,False,False,True
17,25,34.7,1,794,5.36,0.99,13.86,False,True,False
16,0,119.3,0,148,3.89,0.15,1.5,False,False,True
16,12,107.5,0,253,4.78,0.32,4.23,False,True,False
16,26,93.2,0,457,4.84,0.46,7.01,False,False,True
14,34,205.9,0,0,8.01,0.0,0.0,True,False,False
17,0,59.1,1,885,4.9,0.89,14.11,False,False,True
18,37,-37.7,0,0,5.67,0.0,0.0,True,False,False
15,58,121.1,0,117,3.98,0.15,1.27,False,True,False
17,3,56.3,1,712,4.8,0.89,11.33,False,True,False
14,40,199.2,0,0,3.38,0.0,0.0,False,False,True
16,38,81.8,1,24,7.41,0.12,1.4,True,False,False
15,12,168.0,0,7,3.77,0.01,0.08,False,True,False
16,49,70.4,1,688,4.57,0.86,9.6,False,True,False
16,25,94.7,0,15,7.18,0.07,0.81,True,False,False
17,18,41.7,1,909,4.69,0.91,14.37,False,False,True
15,0,179.1,0,0,8.28,0.0,0.0,True,False,False
15,53,127.0,0,94,3.14,0.12,0.75,False,True,False
16,55,64.2,1,758,5.37,0.95,12.32,False,True,False
17,8,51.8,1,45,7.77,0.23,2.86,True,False,False
18,30,-30.8,0,25,4.39,0.03,0.31,False,True,False
15,15,164.4,0,0,6.72,0.0,0.0,True,False,False
14,50,189.3,0,1,4.21,0.0,0.01,False,True,False
18,46,-46.5,0,5,4.1,0.01,0.06,False,True,False
17,39,20.1,0,783,6.01,0.98,14.38,False,True,False
18,34,-34.4,0,21,4.72,0.03,0.28,False,True,False
14,14,225.3,0,0,10.09,0.0,0.0,True,False,False
18,48,-48.3,0,5,3.92,0.01,0.05,False,False,True
14,42,197.4,0,0,7.81,0.0,0.0,True,False,False
15,46,133.5,0,70,4.21,0.07,0.88,False,False,True
14,28,211.1,0,0,4.25,0.0,0.0,False,True,False
14,36,203.6,0,0,3.6,0.0,0.0,False,True,False
16,34,85.3,1,530,4.84,0.66,8.21,False,True,False
14,32,207.9,0,0,4.26,0.0,0.0,False,True,False
17,34,25.3,0,880,4.12,0.88,12.28,False,False,True
14,19,220.8,0,0,3.5,0.0,0.0,False,True,False
17,51,8.9,0,463,4.49,0.58,6.85,False,True,False
16,37,82.8,1,652,5.05,0.65,12.05,False,False,True
16,22,97.8,0,343,5.89,0.43,6.34,False,True,False
16,2,117.2,0,231,4.08,0.23,3.01,False,False,True
18,15,-15.1,0,66,4.18,0.08,0.79,False,True,False
18,56,-56.9,0,1,3.56,0.0,0.01,False,False,True
17,42,17.8,0,922,5.52,0.92,16.9,False,False,True
14,45,194.6,0,0,2.98,0.0,0.0,False,True,False
15,32,147.1,0,44,3.69,0.04,0.5,False,False,True
17,27,32.6,1,832,4.9,0.83,13.01,False,False,True
15,43,136.1,0,78,2.98,0.08,0.61,False,False,True
14,8,232.0,0,0,3.98,0.0,0.0,False,True,False
14,36,203.4,0,0,2.58,0.0,0.0,False,False,True
18,6,-6.1,0,84,3.62,0.08,0.8,False,False,True
15,50,129.3,0,106,4.28,0.11,1.21,False,False,True
18,36,-36.3,0,13,3.44,0.02,0.12,False,True,False
14,52,187.8,0,1,4.38,0.0,0.01,False,True,False
16,18,101.4,0,13,7.74,0.07,0.88,True,False,False
15,4,176.0,0,3,4.4,0.0,0.04,False,True,False
18,31,-31.1,0,25,4.15,0.03,0.26,False,True,False
17,0,59.3,1,651,4.21,0.81,8.58,False,True,False
15,57,122.1,0,145,4.09,0.18,1.73,False,True,False
17,1,58.4,1,1124,4.21,1.0,17.12,False,False,True
15,11,168.4,0,7,3.71,0.01,0.08,False,False,True
17,29,30.1,1,822,4.96,1.0,14.94,False,True,False
15,20,159.4,0,15,3.33,0.01,0.13,False,False,True
14,51,188.1,0,1,3.92,0.0,0.01,False,False,True
16,20,99.9,0,324,4.82,0.41,5.64,False,True,False
15,33,146.8,0,32,3.47,0.04,0.33,False,True,False
15,11,169.0,0,5,4.0,0.01,0.05,False,True,False
17,45,14.3,0,27,7.56,0.14,1.53,True,False,False
15,42,137.6,0,72,3.31,0.07,0.64,False,False,True
15,50,129.9,0,105,3.72,0.1,1.13,False,False,True
18,35,-35.2,0,19,4.67,0.02,0.23,False,True,False
18,58,-58.0,0,1,4.0,0.0,0.01,False,False,True
14,33,206.5,0,0,3.24,0.0,0.0,False,False,True
14,32,207.2,0,0,4.36,0.0,0.0,False,False,True
16,27,92.7,0,20,8.42,0.1,1.43,True,False,False
15,38,141.0,0,55,3.44,0.06,0.51,False,False,True
17,43,16.5,0,554,4.08,0.69,6.98,False,True,False
16,23,97.0,0,280,4.21,0.35,3.8,False,True,False
15,7,172.9,0,6,2.97,0.01,0.05,False,False,True
15,24,155.1,0,19,4.71,0.02,0.26,False,True,False
15,58,121.9,0,128,2.93,0.13,1.13,False,False,True
14,21,218.6,0,0,2.66,0.0,0.0,False,True,False
16,3,116.1,0,145,3.92,0.18,1.48,False,True,False
18,38,-38.8,0,14,3.75,0.01,0.14,False,False,True
15,47,132.1,0,87,3.84,0.09,1.0,False,False,True
16,8,112.0,0,210,4.31,0.26,3.17,False,True,False
18,58,-58.5,0,1,2.93,0.0,0.01,False,False,True
14,2,237.2,0,0,3.56,0.0,0.0,False,False,True
18,41,-41.1,0,0,7.1,0.0,0.0,True,False,False
18,7,-7.7,0,69,4.65,0.09,0.92,False,True,False
18,55,-55.4,0,1,4.16,0.0,0.01,False,True,False
14,4,235.8,0,0,9.73,0.0,0.0,True,False,False
14,12,227.7,0,0,4.17,0.0,0.0,False,False,True
16,52,67.5,1,662,4.97,0.83,11.82,False,True,False
18,31,-31.8,0,32,3.59,0.03,0.3,False,False,True
15,15,164.9,0,10,2.59,0.01,0.07,False,False,True
18,29,-29.4,0,24,3.8,0.03,0.25,False,True,False
17,12,47.6,1,642,4.87,0.8,11.0,False,True,False
18,15,-15.7,0,82,3.17,0.08,0.68,False,False,True
18,12,-12.1,0,53,2.96,0.07,0.44,False,True,False
17,53,6.2,0,648,4.83,0.65,10.82,False,False,True
14,15,224.4,0,0,3.19,0.0,0.0,False,False,True
15,30,149.8,0,30,3.96,0.04,0.35,False,True,False
18,6,-6.8,0,69,4.93,0.09,0.85,False,True,False
14,55,184.6,0,2,3.33,0.0,0.02,False,False,True
14,52,187.8,0,1,3.32,0.0,0.01,False,False,True
17,51,8.7,0,452,4.37,0.56,6.82,False,True,False
15,42,137.4,0,76,4.0,0.08,0.77,False,False,True
17,54,6.0,0,547,4.54,0.68,8.17,False,True,False
18,46,-46.9,0,6,2.89,0.01,0.05,False,False,True
15,9,170.2,0,7,4.18,0.01,0.09,False,False,True
18,2,-2.5,0,96,4.01,0.1,1.11,False,False,True
15,1,178.0,0,3,3.68,0.0,0.03,False,False,True
15,5,175.0,0,3,3.82,0.0,0.03,False,True,False
17,24,35.8,1,781,5.56,0.78,15.3,False,False,True
16,5,114.1,0,257,3.09,0.26,2.54,False,False,True
17,13,46.9,1,797,5.67,1.0,14.8,False,True,False
15,51,128.1,0,93,4.15,0.12,1.04,False,True,False
14,58,181.3,0,2,3.64,0.0,0.02,False,True,False
18,58,-58.3,0,1,2.84,0.0,0.01,False,False,True
16,19,100.8,0,307,4.74,0.31,4.85,False,False,True
15,37,142.0,0,34,3.04,0.04,0.29,False,True,False
17,26,33.2,1,33,9.55,0.17,2.7,True,False,False
17,7,52.3,1,808,5.51,1.0,14.37,False,True,False
16,50,70.0,1,828,5.06,0.83,13.43,False,False,True
16,22,97.0,0,364,4.73,0.46,6.26,False,True,False
17,50,9.7,0,561,4.91,0.56,8.9,False,False,True
17,51,8.1,0,455,4.63,0.57,7.62,False,True,False
18,22,-22.3,0,36,4.42,0.04,0.47,False,True,False
17,8,51.3,1,44,8.8,0.22,3.46,True,False,False
16,48,71.0,1,805,4.81,0.81,11.8,False,False,True
15,55,124.2,0,104,3.7,0.13,1.06,False,True,False
18,25,-25.7,0,48,3.58,0.05,0.44,False,False,True
17,25,34.7,1,1111,4.35,1.0,15.11,False,False,True
18,4,-4.1,0,108,3.3,0.11,0.97,False,False,True
15,49,130.5,0,81,3.28,0.08,0.74,False,False,True
17,4,55.3,1,33,9.31,0.17,2.36,True,False,False
15,39,140.0,0,52,3.96,0.07,0.59,False,True,False
18,13,-13.1,0,67,3.89,0.08,0.71,False,True,False
18,42,-42.4,0,8,4.17,0.01,0.09,False,True,False
14,52,187.8,0,1,4.51,0.0,0.01,False,True,False
18,14,-14.9,0,52,4.06,0.07,0.54,False,True,False
15,55,124.7,0,5,8.21,0.03,0.33,True,False,False
16,34,85.7,1,512,4.13,0.64,7.03,False,True,False
16,32,87.7,1,441,4.62,0.55,7.13,False,True,False
16,31,88.5,1,592,4.4,0.59,9.25,False,False,True
18,36,-36.8,0,19,2.6,0.02,0.15,False,False,True
17,55,4.7,0,504,4.09,0.63,6.26,False,True,False
18,40,-40.3,0,12,2.24,0.01,0.08,False,False,True
17,2,57.8,1,747,4.98,0.93,12.43,False,True,False
15,0,179.3,0,3,4.33,0.0,0.04,False,True,False
18,38,-38.7,0,13,4.38,0.02,0.17,False,True,False
16,34,85.5,1,400,4.29,0.5,5.47,False,True,False
14,36,203.2,0,0,3.56,0.0,0.0,False,False,True
14,13,226.8,0,0,1.92,0.0,0.0,False,False,True
18,13,-13.8,0,65,3.32,0.08,0.64,False,True,False
14,16,223.6,0,0,3.9,0.0,0.0,False,True,False
18,59,-59.6,0,0,4.11,0.0,0.0,False,True,False
16,25,94.7,0,422,3.81,0.42,5.82,False,False,True
14,50,189.8,0,1,3.54,0.0,0.01,False,True,False
18,21,-21.6,0,52,3.59,0.07,0.47,False,True,False
17,32,27.9,0,734,5.21,0.73,12.19,False,False,True
17,52,7.0,0,471,4.66,0.59,6.79,False,True,False
18,48,-48.8,0,5,3.76,0.01,0.05,False,False,True
15,44,136.0,0,87,3.64,0.09,0.91,False,False,True
16,26,93.1,0,427,4.59,0.43,6.97,False,False,True
17,14,45.4,1,867,5.14,0.87,15.23,False,False,True
15,57,122.8,0,109,4.67,0.14,1.34,False,True,False
14,31,209.0,0,0,4.83,0.0,0.0,False,True,False
17,27,32.6,1,833,4.03,1.0,11.19,False,True,False
15,55,124.4,0,130,4.09,0.13,1.58,False,False,True
14,33,206.3,0,0,4.35,0.0,0.0,False,True,False
16,20,99.6,0,13,7.47,0.07,0.74,True,False,False
17,44,15.1,0,902,5.46,0.9,15.19,False,False,True
14,42,197.2,0,0,3.9,0.0,0.0,False,True,False
15,40,139.2,0,56,3.05,0.06,0.5,False,False,True
17,47,12.4,0,467,4.97,0.58,7.19,False,True,False
14,38,201.9,0,0,2.76,0.0,0.0,False,False,True
16,20,99.2,0,327,4.74,0.41,5.23,False,True,False
15,37,142.5,0,59,3.43,0.06,0.53,False,False,True
17,9,50.3,1,880,5.59,0.88,16.39,False,False,True
17,41,18.8,0,691,5.66,0.86,12.81,False,True,False
17,0,60.0,1,831,5.25,0.83,15.33,False,False,True
16,15,104.9,0,230,4.42,0.29,3.71,False,True,False
17,34,25.2,0,929,4.21,0.93,12.69,False,False,True
14,12,228.0,0,0,3.43,0.0,0.0,False,False,True
15,58,121.8,0,151,4.64,0.19,1.98,False,True,False
15,59,120.8,0,133,3.07,0.13,1.16,False,False,True
14,45,194.1,0,1,3.31,0.0,0.01,False,False,True
15,25,154.8,0,19,2.92,0.02,0.16,False,False,True
15,43,136.1,0,70,2.96,0.07,0.55,False,False,True
15,21,158.9,0,15,4.51,0.02,0.2,False,True,False
18,40,-40.7,0,11,3.92,0.01,0.11,False,True,False
14,10,229.4,0,0,3.24,0.0,0.0,False,False,True
17,3,56.1,1,623,4.64,0.78,9.51,False,True,False
18,49,-49.4,0,3,4.29,0.0,0.04,False,True,False
16,47,72.3,1,674,4.5,0.84,10.96,False,True,False
15,24,155.2,0,18,4.23,0.02,0.2,False,True,False
14,48,191.1,0,1,3.13,0.0,0.01,False,True,False
14,58,181.8,0,2,3.76,0.0,0.02,False,True,False
18,14,-14.3,0,53,3.86,0.07,0.52,False,True,False
15,59,120.1,0,155,4.15,0.19,1.74,False,True,False
15,53,126.9,0,88,5.07,0.11,1.29,False,True,False
17,59,0.3,0,360,5.26,0.45,6.46,False,True,False
18,59,-59.9,0,0,3.92,0.0,0.0,False,True,False
17,46,13.0,0,27,6.48,0.14,1.43,True,False,False
14,20,219.7,0,0,4.25,0.0,0.0,False,True,False
14,14,225.6,0,0,3.51,0.0,0.0,False,True,False
17,49,10.9,0,26,7.64,0.13,1.65,True,False,False
18,57,-57.8,0,1,3.37,0.0,0.01,False,False,True
15,9,170.3,0,4,3.67,0.01,0.04,False,True,False
18,48,-48.9,0,4,2.58,0.0,0.03,False,False,True
18,52,-52.7,0,2,4.08,0.0,0.02,False,True,False
18,4,-4.9,0,110,4.05,0.11,1.33,False,False,True
15,14,165.5,0,0,7.69,0.0,0.0,True,False,False
15,9,170.4,0,6,3.73,0.01,0.07,False,False,True
15,25,154.6,0,25,3.46,0.03,0.26,False,False,True
14,12,227.4,0,0,3.45,0.0,0.0,False,False,True
14,24,215.4,0,0,3.99,0.0,0.0,False,False,True
14,53,186.1,0,2,4.23,0.0,0.02,False,False,True
17,52,7.2,0,658,4.66,0.66,11.25,False,False,True
15,4,175.6,0,3,3.9,0.0,0.03,False,True,False
18,52,-52.3,0,3,4.1,0.0,0.04,False,True,False
15,41,138.2,0,48,4.53,0.06,0.62,False,True,False
16,16,103.1,0,229,3.62,0.29,2.77,False,True,False
14,56,183.5,0,2,3.51,0.0,0.02,False,False,True
14,13,226.7,0,0,4.71,0.0,0.0,False,True,False
16,48,71.4,1,25,7.37,0.12,1.59,True,False,False
17,3,56.4,1,686,6.12,0.86,12.67,False,True,False
14,57,182.1,0,0,8.2,0.0,0.0,True,False,False
16,0,119.5,0,159,4.05,0.16,1.73,False,False,True
17,14,45.6,1,881,5.47,1.0,16.86,False,True,False
16,11,108.0,0,272,4.41,0.34,4.23,False,True,False
15,55,124.2,0,113,3.77,0.11,1.07,False,False,True
